"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:3MZJoGo7CVr0mN2YNB1wP1","Maa Umiya Chhe","spotify:artist:7BrDifKsHSkkGMzpmXImEc","Dipali Somaiya","spotify:album:4JHuxDWF0Du4eD4HXFFu8m","Shree Uma Vandana","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-03-15","https://i.scdn.co/image/ab67616d0000b273f97fc8d31148bd2d0e3195b1","1","4","402416","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan","0.565","0.548","10","-8.957","1","0.107","0.387","0","0.0967","0.744","83.164","4","","Param Media","C 2016 Param Media, P 2016 Param Media"
"spotify:track:1I4iNhpccMEpJfNvi50iUW","Umiya Mata Bhavani","spotify:artist:7BrDifKsHSkkGMzpmXImEc","Dipali Somaiya","spotify:album:4JHuxDWF0Du4eD4HXFFu8m","Shree Uma Vandana","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-03-15","https://i.scdn.co/image/ab67616d0000b273f97fc8d31148bd2d0e3195b1","1","5","381857","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan","0.54","0.432","5","-8.989","1","0.0428","0.372","0","0.175","0.746","81.071","3","","Param Media","C 2016 Param Media, P 2016 Param Media"
"spotify:track:1NkykGjRkV4Le9QnLTGrrp","Uma Chho Tame","spotify:artist:7BrDifKsHSkkGMzpmXImEc","Dipali Somaiya","spotify:album:4JHuxDWF0Du4eD4HXFFu8m","Shree Uma Vandana","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-03-15","https://i.scdn.co/image/ab67616d0000b273f97fc8d31148bd2d0e3195b1","1","6","448783","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan","0.551","0.396","5","-8.243","0","0.04","0.462","0","0.121","0.377","100.404","1","","Param Media","C 2016 Param Media, P 2016 Param Media"
"spotify:track:2SUQoSU4aZYqxJqZkf97Jg","Shree Umiya Chalisa","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:4JHuxDWF0Du4eD4HXFFu8m","Shree Uma Vandana","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-03-15","https://i.scdn.co/image/ab67616d0000b273f97fc8d31148bd2d0e3195b1","1","7","655934","","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.54","0.544","6","-10.215","0","0.154","0.298","0","0.226","0.6","170.233","4","","Param Media","C 2016 Param Media, P 2016 Param Media"
"spotify:track:2f17YfeMgb0ltIRSlxfTmg","Gopal Maro Paraniye Jule Re","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","1","274390","https://p.scdn.co/mp3-preview/2461d331478b4262cb07f5f28d2145d643db4a8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.609","0.563","6","-9.118","1","0.0388","0.87","0","0.186","0.752","153.767","3","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:5Gsrgoyk7hhe859u6aLJQv","Jay Jay Maharani Yamuna","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","2","382876","https://p.scdn.co/mp3-preview/a6b3e7f6ffb0c8c290b3edf843a869307326f0e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.726","0.607","5","-9.204","1","0.042","0.685","0.000135","0.242","0.822","94.025","4","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:2fyf3NSbI8SOwwIKRaPEN1","Namavi Shishne Be Hath Jodi","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","3","478615","https://p.scdn.co/mp3-preview/0d25f33a6d42ff9f6904ddd3f3fa3bc2a0246573?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.629","0.58","7","-10.006","1","0.0439","0.692","0.0000415","0.42","0.953","83.016","4","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:12Jst1UeUiXjSNk0E50di8","Nandlal Banke Ghanshyam Banke","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","4","474383","https://p.scdn.co/mp3-preview/c68abe9f1418ca69c48ab81fdf2be678306ff8a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.569","0.553","4","-10.033","1","0.0398","0.805","0.00000745","0.685","0.86","95.985","4","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:5wRrm1XrRKhZ0jZVeVdn3u","Padhor Thayu Pritma","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","5","409626","https://p.scdn.co/mp3-preview/7a52c2c8b2c1f8d2d4313fe2a43e0d10accb15e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.478","0.487","7","-10.725","1","0.0324","0.788","0.00000637","0.326","0.577","139.861","1","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:44bvP5hth8RQR7oHft9h6M","Shriji Bava Krupa Re Kari","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7, spotify:artist:0Lj1xP2NxfFDqeZh3RGTNG","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya, Urvi Purohit","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","6","637335","https://p.scdn.co/mp3-preview/728f85b561034e9c7156409d48990087f80f3677?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.576","0.553","1","-9.081","0","0.0262","0.754","0.00000106","0.235","0.562","99.981","1","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:5hwNrLxBUbzA91jTWBTPao","Yamuna Jadma Keshar Gholi","spotify:artist:6SLyfZLFgTmvDJh8XhzESU, spotify:artist:3KV6MK1OZY8pXplvOhvE4u, spotify:artist:1Y5Mu0NGBl1IsrZs1F1Eu7","Hemant Chauhan, Bhaskar Sukal, Niddhi Dhodakiya","spotify:album:7IjhJqoyTsVvO5YEu56VcD","Shrinathjini Jhanki, Vol. 17","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-04-22","https://i.scdn.co/image/ab67616d0000b273d3425cbbbd85a7f00a7f362c","1","7","617978","https://p.scdn.co/mp3-preview/c2860578fbf1c1e0540382d3ce5e3c426b638dd9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.624","0.452","5","-9.07","0","0.0254","0.887","0.000288","0.453","0.729","95.951","4","","Studio Saraswati","C RDC Media Pvt Ltd, P Studio Saraswati"
"spotify:track:1X9mRfZuxZeSNpNqZhACVb","Om Jai Shiv Omkara - Reprise","spotify:artist:5gTFHs8abd9V1kb4hD0eAJ","Manoj Mishra","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","1","308681","https://p.scdn.co/mp3-preview/d3d7ebc720c38b071ee6a7ba3cb849dd1bcf3b41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","sufi","0.595","0.811","6","-4.941","1","0.0574","0.416","0","0.123","0.885","90.113","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:5atrJfYMClP9SB5erje6je","Jai Ho Mata Parvati","spotify:artist:1sBOLODJ7tcLGkL9S1tI4X","Neha Mehta","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","2","1047887","https://p.scdn.co/mp3-preview/e8929ca2fc1c230b7c311405023d2ce735c166b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.688","0.876","6","-5.207","0","0.134","0.689","0","0.213","0.797","113.938","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:6wLhFmJp4m6hwC31ZNBFdF","Om Namah Shivay","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","3","1349066","https://p.scdn.co/mp3-preview/cbeb449d8c479b80f9f7068fcde35003bd994106?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.693","0.475","3","-9.588","0","0.0308","0.446","0","0.106","0.92","102.132","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:5OmoQZzZNGX16B6FrU3AVf","Shiv Tandav","spotify:artist:4I5QgST39jQbLzuWTgUKcX","Ravindra Sathe","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","4","528780","https://p.scdn.co/mp3-preview/066b33de392520f433e5fc4650d1fbcece280aa0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","mantra","0.617","0.661","1","-5.19","1","0.0819","0.541","0.00158","0.13","0.599","125.174","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:22kiyxGeemWnWPIiZFOKPq","Om Jai Shiv Omkara","spotify:artist:1sBOLODJ7tcLGkL9S1tI4X","Neha Mehta","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","5","379547","https://p.scdn.co/mp3-preview/cd58e6c1374acee8fe2399a0b477932e03652eb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.445","0.781","6","-3.961","1","0.0538","0.674","0","0.624","0.868","92.137","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:6BB5g1TaZpWTtKHCqP7vSM","Maha Mrityunjaya Mantra","spotify:artist:0w4e7HVbqAHFPN6VkIlvhe","Suresh Wadkar","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","6","1327038","https://p.scdn.co/mp3-preview/31b0f111d3f4c30bd5817c9477868c22566ab7b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.777","0.547","11","-9.713","1","0.0599","0.581","0.723","0.0972","0.86","128.398","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:01mv1BwOYKBvhwrNnQzqFx","Trimbakeshwar Tumhari Jai Ho","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","7","643211","https://p.scdn.co/mp3-preview/d467cae8a2f25af60f70ce87eef5c551856c754f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.67","0.929","6","-3.653","0","0.115","0.725","0","0.329","0.608","113.993","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:2VifezyyoGvxoA8HW50d5f","Shiv Chalisa","spotify:artist:0y633xrd3L3rSxpZ4awgnG","Ravindra Jain","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","8","758879","https://p.scdn.co/mp3-preview/bbf3297843b0d758206447a5899d8c0a91591f61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,jain bhajan","0.578","0.725","7","-4.392","1","0.178","0.824","0","0.385","0.882","79.671","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:3lk8pQ7xOl4zzKFPv6digf","Shiv Stuti","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","9","294947","https://p.scdn.co/mp3-preview/87ed8320a6a655eaed0916c492c6fe7e19e65458?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.71","0.654","7","-2.912","1","0.0391","0.85","0","0.155","0.71","140.122","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:4sdlOQm1KzwNjHORa2drWF","Shiv Ashtak","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:3BQ3K326ltPN3CF2d7FfJC","Shiv Bhakti","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-07","https://i.scdn.co/image/ab67616d0000b273695d6a258b6bf23cef7da09f","1","10","570959","https://p.scdn.co/mp3-preview/3ca1eee23de4ae7e7ef4972244caed216227484e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.67","0.687","7","-2.982","0","0.0503","0.847","0","0.198","0.679","139.799","4","","SRK Music","C (C) 2014 SRK Media Entertainment"
"spotify:track:4aZ22zaVc8exBE9pav5GiY","Lakshmi Stotra","spotify:artist:0G85DPxZIrLnbC99MAbNfr","Pt. Shastri","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","1","258623","https://p.scdn.co/mp3-preview/5914dc68e290752ed1780dce9e4f6eceec8bcf04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.652","0.498","0","-9.777","0","0.249","0.683","0","0.322","0.752","127.483","5","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:4iPuEL4aw8SOQRK18d77Hw","Lakshmi Ashtak","spotify:artist:0G85DPxZIrLnbC99MAbNfr","Pt. Shastri","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","2","138863","https://p.scdn.co/mp3-preview/b8f4f49f02e166a03fc67cccbf76a1ae86fba399?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.643","0.489","0","-11.509","1","0.294","0.687","0","0.326","0.786","130.782","5","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:7fi0ZNGlF0WN5ARjiPuysY","Shree Sukt","spotify:artist:0G85DPxZIrLnbC99MAbNfr","Pt. Shastri","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","3","285743","https://p.scdn.co/mp3-preview/cd7c7f4db17381a84a8006585ce0c3cb8cd402c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.553","0.498","5","-11.443","1","0.375","0.762","0","0.422","0.738","63.721","4","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:1Po8VtXs5skrn7erlENk6K","Maa Lakshmi Aarti","spotify:artist:74LMIC2AouE220Dn6WnegP","Rohit Pradhan","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","4","392999","https://p.scdn.co/mp3-preview/8c52a22c51ed763edd0e303e1991622400b20d5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","","0.693","0.677","8","-9.807","1","0.0362","0.211","0.0000032","0.212","0.92","98.027","4","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:1skj12APZ6BMoABzY7ZbkR","Shree Ganesh Aarti","spotify:artist:5oJIt4mUFakDgwfhIvGM2S","Kumar Vishu","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","5","253607","https://p.scdn.co/mp3-preview/c8d1c614709704b177684536a177ccf11243dd5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan","0.758","0.8","6","-3.901","1","0.0387","0.668","0","0.244","0.963","138.063","3","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:5zIRXn1bt9KFoimdmQ4f2r","Jai Lakshmi Bharta - Vishnu Aarti","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:54ptFPJSHTGGELZEGIhPFY","Mahalakshmi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-10-15","https://i.scdn.co/image/ab67616d0000b27354a3f90a4c28faf24b56d646","1","6","395975","https://p.scdn.co/mp3-preview/6eb191e6a7a5c71b20a82ef88d3e2edbee80262a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.617","0.621","1","-8.989","1","0.0353","0.259","0","0.101","0.728","91.952","4","","SRK Music","C (C) 2013 SRK Media Entertainment"
"spotify:track:0YPu9S2PzpLw00zRl8sYVh","Chhand","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:7hNx0CqVnKU1n54JPJIw8N","Sone Ki Chhadi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b27398d90cd750cadffcb80ec95b","1","1","112326","https://p.scdn.co/mp3-preview/43017ff09000e3b59624c40d61831adc8ce53d00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.404","0.851","1","-9.919","1","0.0454","0.0954","0.0000391","0.537","0.905","136.389","4","","Soor Mandir","C 2013 Soor Mandir, P 2013 Soor Mandir"
"spotify:track:7fAQgrVfEuFOEKT7tlYOgJ","Uncha Uncha Re Mari Madina","spotify:artist:6SLyfZLFgTmvDJh8XhzESU","Hemant Chauhan","spotify:album:7hNx0CqVnKU1n54JPJIw8N","Sone Ki Chhadi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b27398d90cd750cadffcb80ec95b","1","2","240091","https://p.scdn.co/mp3-preview/dcabda747a3f1f5bae4db280c7a048fd2ee0446b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","bhajan,gujarati garba","0.651","0.746","8","-10.998","1","0.0515","0.4","0.0000335","0.158","0.769","79.989","4","","Soor Mandir","C 2013 Soor Mandir, P 2013 Soor Mandir"
"spotify:track:2pqukI9JP3ds64LcEPhH3Y","Maa No Garbo Re Rame","spotify:artist:4BBdp811wrWrr1zk9dENUE","Pamela Jain","spotify:album:7hNx0CqVnKU1n54JPJIw8N","Sone Ki Chhadi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b27398d90cd750cadffcb80ec95b","1","3","208352","https://p.scdn.co/mp3-preview/73d7997d548a048fbc344c25677d57e4a1b53b6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","classic bollywood,filmi,gujarati garba","0.639","0.841","5","-10.463","0","0.0447","0.114","0.000136","0.506","0.861","83.023","4","","Soor Mandir","C 2013 Soor Mandir, P 2013 Soor Mandir"
"spotify:track:4CXPyxCgRzLxGh7XE6q39m","Me to Shangaryo Chachar Chok","spotify:artist:4BBdp811wrWrr1zk9dENUE","Pamela Jain","spotify:album:7hNx0CqVnKU1n54JPJIw8N","Sone Ki Chhadi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b27398d90cd750cadffcb80ec95b","1","4","206654","https://p.scdn.co/mp3-preview/7718e83d0b53fd1c00d91e4c54545e176d79c2bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","classic bollywood,filmi,gujarati garba","0.689","0.716","5","-10.958","0","0.049","0.168","0.00251","0.225","0.962","85.962","4","","Soor Mandir","C 2013 Soor Mandir, P 2013 Soor Mandir"
"spotify:track:00JGqvwg9gcpPCO3PDun07","Chachar Chowkma","spotify:artist:4BBdp811wrWrr1zk9dENUE","Pamela Jain","spotify:album:7hNx0CqVnKU1n54JPJIw8N","Sone Ki Chhadi","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013","https://i.scdn.co/image/ab67616d0000b27398d90cd750cadffcb80ec95b","1","5","160130","https://p.scdn.co/mp3-preview/f30ecd8a804b9769e955009a219750d49953f272?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-13T10:48:56Z","classic bollywood,filmi,gujarati garba","0.684","0.793","7","-10.634","1","0.0347","0.164","0.000356","0.0915","0.777","86.988","4","","Soor Mandir","C 2013 Soor Mandir, P 2013 Soor Mandir"
